time stamp	lon	lat	alt	head
1582672066.0	-87.204	40.178	19982	153.8
1582672066.5	-87.203	40.178	19982	153.8
1582672067.0	-87.203	40.177	19981	153.8
1582672067.5	-87.202	40.176	19981	153.8
1582672068.0	-87.201	40.175	19980	153.8
1582672068.5	-87.201	40.174	19980	153.8
1582672069.0	-87.200	40.173	19979	153.8
1582672069.5	-87.200	40.173	19979	153.8
1582672070.0	-87.199	40.172	19978	153.8
1582672070.5	-87.199	40.171	19978	153.8
1582672071.0	-87.198	40.170	19977	153.8
1582672071.5	-87.197	40.169	19977	153.8
1582672072.0	-87.197	40.169	19976	153.8
1582672072.5	-87.196	40.168	19976	153.8
1582672073.0	-87.195	40.167	19974	153.8
1582672073.5	-87.195	40.166	19974	153.8
1582672074.0	-87.194	40.165	19973	153.8
1582672074.5	-87.194	40.164	19973	153.8
1582672075.0	-87.193	40.163	19972	153.8
1582672075.5	-87.193	40.163	19972	153.8
1582672076.0	-87.192	40.162	19970	153.8
1582672076.5	-87.191	40.161	19970	153.8
1582672077.0	-87.191	40.160	19969	153.8
1582672077.5	-87.190	40.159	19969	153.8
1582672078.0	-87.190	40.159	19968	153.8
1582672078.5	-87.189	40.158	19968	153.8
1582672079.0	-87.188	40.157	19967	153.8
1582672079.5	-87.188	40.156	19967	153.8
1582672080.0	-87.187	40.155	19966	153.8
1582672080.5	-87.187	40.154	19966	153.8
1582672081.0	-87.186	40.154	19965	153.8
1582672081.5	-87.186	40.153	19965	153.9
1582672082.0	-87.185	40.152	19964	153.8
1582672082.5	-87.184	40.151	19964	153.8
1582672083.0	-87.184	40.150	19963	153.8
1582672083.5	-87.183	40.149	19963	153.8
1582672084.0	-87.182	40.149	19962	153.9
1582672084.5	-87.182	40.148	19962	153.9
1582672085.0	-87.181	40.147	19962	153.9
1582672085.5	-87.181	40.146	19962	153.9
1582672086.0	-87.180	40.145	19961	153.9
1582672086.5	-87.180	40.145	19961	153.9
1582672087.0	-87.179	40.144	19961	153.9
1582672087.5	-87.179	40.143	19961	153.9
1582672088.0	-87.178	40.142	19961	153.9
1582672088.5	-87.177	40.141	19961	153.9
1582672089.0	-87.177	40.140	19961	153.9
1582672089.5	-87.176	40.140	19961	153.9
1582672090.0	-87.175	40.139	19961	154.0
1582672090.5	-87.175	40.138	19961	154.0
1582672091.0	-87.174	40.137	19962	154.0
1582672091.5	-87.174	40.136	19962	154.0
1582672092.0	-87.173	40.135	19962	154.0
1582672092.5	-87.172	40.135	19962	154.0
1582672093.0	-87.172	40.134	19963	154.0
1582672093.5	-87.171	40.133	19963	154.0
1582672094.0	-87.171	40.132	19964	154.0
1582672094.5	-87.170	40.131	19964	154.0
1582672095.0	-87.170	40.130	19965	154.0
1582672095.5	-87.169	40.130	19965	154.0
1582672096.0	-87.168	40.129	19966	154.0
1582672096.5	-87.168	40.128	19966	154.0
1582672097.0	-87.167	40.127	19968	154.0
1582672097.5	-87.167	40.126	19968	154.0
1582672098.0	-87.166	40.125	19969	154.0
1582672098.5	-87.165	40.125	19969	154.0
1582672099.0	-87.165	40.124	19970	153.9
1582672099.5	-87.164	40.123	19970	153.9
1582672100.0	-87.164	40.122	19972	153.9
1582672100.5	-87.163	40.121	19972	154.0
1582672101.0	-87.163	40.121	19973	154.0
1582672101.5	-87.162	40.120	19973	154.0
1582672102.0	-87.161	40.119	19974	154.0
1582672102.5	-87.161	40.118	19974	154.0
1582672103.0	-87.160	40.117	19975	154.0
1582672103.5	-87.159	40.116	19975	154.0
1582672104.0	-87.159	40.116	19976	154.0
1582672104.5	-87.158	40.115	19976	154.0
1582672105.0	-87.158	40.114	19976	154.0
1582672105.5	-87.157	40.113	19976	154.0
1582672106.0	-87.157	40.112	19977	154.0
1582672106.5	-87.156	40.111	19977	154.1
1582672107.0	-87.155	40.111	19978	154.1
1582672107.5	-87.155	40.110	19978	154.1
1582672108.0	-87.154	40.109	19979	154.1
1582672108.5	-87.154	40.108	19979	154.1
1582672109.0	-87.153	40.107	19979	154.1
1582672109.5	-87.152	40.107	19979	154.1
1582672110.0	-87.152	40.106	19980	154.1
1582672110.5	-87.151	40.105	19980	154.1
1582672111.0	-87.151	40.104	19981	154.1
1582672111.5	-87.150	40.103	19981	154.1
1582672112.0	-87.149	40.102	19981	154.1
1582672112.5	-87.149	40.102	19981	154.1
1582672113.0	-87.148	40.101	19982	154.1
1582672113.5	-87.148	40.100	19982	154.1
1582672114.0	-87.147	40.099	19983	154.1
1582672114.5	-87.147	40.098	19983	154.1
1582672115.0	-87.146	40.097	19984	154.1
1582672115.5	-87.145	40.097	19984	154.1
1582672116.0	-87.145	40.096	19984	154.1
1582672116.5	-87.144	40.095	19984	154.1
1582672117.0	-87.144	40.094	19985	154.1
1582672117.5	-87.143	40.093	19985	154.1
1582672118.0	-87.142	40.093	19986	154.1
1582672118.5	-87.142	40.092	19986	154.1
1582672119.0	-87.141	40.091	19987	154.1
1582672119.5	-87.141	40.090	19987	154.1
1582672120.0	-87.140	40.089	19988	154.2
1582672120.5	-87.140	40.088	19988	154.2
1582672121.0	-87.139	40.088	19988	154.2
1582672121.5	-87.138	40.087	19988	154.1
1582672122.0	-87.138	40.086	19989	154.2
1582672122.5	-87.137	40.085	19989	154.2
1582672123.0	-87.137	40.084	19990	154.2
1582672123.5	-87.136	40.083	19990	154.2
1582672124.0	-87.135	40.083	19991	154.2
1582672124.5	-87.135	40.082	19991	154.2
1582672125.0	-87.134	40.081	19992	154.2
1582672125.5	-87.134	40.080	19992	154.2
1582672126.0	-87.133	40.079	19992	154.2
1582672126.5	-87.132	40.079	19992	154.2
1582672127.0	-87.132	40.078	19993	154.2
1582672127.5	-87.131	40.077	19993	154.2
1582672128.0	-87.131	40.076	19994	154.2
1582672128.5	-87.130	40.075	19994	154.2
1582672129.0	-87.130	40.074	19995	154.2
1582672129.5	-87.129	40.074	19995	154.2
1582672130.0	-87.128	40.073	19996	154.2
1582672130.5	-87.128	40.072	19996	154.2
1582672131.0	-87.127	40.071	19996	154.2
1582672131.5	-87.127	40.070	19996	154.3
1582672132.0	-87.126	40.070	19998	154.3
1582672132.5	-87.125	40.069	19998	154.3
1582672133.0	-87.125	40.068	19998	154.3
1582672133.5	-87.124	40.067	19998	154.3
1582672134.0	-87.124	40.066	20000	154.3
1582672134.5	-87.123	40.065	20000	154.2
1582672135.0	-87.123	40.065	20001	154.2
1582672135.5	-87.122	40.064	20001	154.2
1582672136.0	-87.121	40.063	20002	154.2
1582672136.5	-87.121	40.062	20002	154.2
1582672137.0	-87.120	40.061	20003	154.2
1582672137.5	-87.120	40.060	20003	154.2
1582672138.0	-87.119	40.060	20004	154.2
1582672138.5	-87.118	40.059	20004	154.2
1582672139.0	-87.118	40.058	20005	154.2
1582672139.5	-87.117	40.057	20005	154.2
1582672140.0	-87.117	40.056	20006	154.2
1582672140.5	-87.116	40.056	20006	154.1
1582672141.0	-87.115	40.055	20008	154.1
1582672141.5	-87.115	40.054	20008	154.1
1582672142.0	-87.115	40.053	20009	154.1
1582672142.5	-87.114	40.052	20009	154.1
1582672143.0	-87.113	40.052	20010	154.1
1582672143.5	-87.113	40.051	20010	154.1
1582672144.0	-87.112	40.050	20011	154.1
1582672144.5	-87.112	40.049	20011	154.1
1582672145.0	-87.111	40.048	20012	154.2
1582672145.5	-87.110	40.047	20012	154.2
1582672146.0	-87.110	40.047	20013	154.1
1582672146.5	-87.109	40.046	20013	154.1
1582672147.0	-87.109	40.045	20014	154.1
1582672147.5	-87.108	40.044	20014	154.1
1582672148.0	-87.107	40.043	20014	154.1
1582672148.5	-87.107	40.042	20014	154.1
1582672149.0	-87.106	40.042	20014	154.1
1582672149.5	-87.106	40.041	20014	154.1
1582672150.0	-87.105	40.040	20014	154.1
1582672150.5	-87.105	40.039	20014	154.1
1582672151.0	-87.104	40.038	20014	154.1
1582672151.5	-87.103	40.038	20014	154.1
1582672152.0	-87.103	40.037	20014	154.1
1582672152.5	-87.102	40.036	20014	154.1
1582672153.0	-87.102	40.035	20014	154.2
1582672153.5	-87.101	40.034	20014	154.2
1582672154.0	-87.100	40.034	20013	154.2
1582672154.5	-87.100	40.033	20013	154.2
1582672155.0	-87.099	40.032	20013	154.2
1582672155.5	-87.099	40.031	20013	154.2
1582672156.0	-87.098	40.030	20013	154.1
1582672156.5	-87.097	40.029	20013	154.1
1582672157.0	-87.097	40.029	20013	154.1
1582672157.5	-87.096	40.028	20013	154.1
1582672158.0	-87.096	40.027	20012	154.1
1582672158.5	-87.095	40.026	20012	154.1
1582672159.0	-87.095	40.025	20012	154.1
1582672159.5	-87.094	40.024	20012	154.1
1582672160.0	-87.093	40.024	20013	154.1
1582672160.5	-87.093	40.023	20013	154.1
1582672161.0	-87.092	40.022	20013	154.1
1582672161.5	-87.092	40.021	20013	154.1
1582672162.0	-87.091	40.020	20013	154.1
1582672162.5	-87.090	40.020	20013	154.1
1582672163.0	-87.090	40.019	20014	154.1
1582672163.5	-87.089	40.018	20014	154.1
1582672164.0	-87.089	40.017	20014	154.2
1582672164.5	-87.088	40.016	20014	154.2
1582672165.0	-87.088	40.015	20016	154.2
1582672165.5	-87.087	40.015	20016	154.2
1582672166.0	-87.087	40.014	20017	154.2
1582672166.5	-87.086	40.013	20017	154.2
1582672167.0	-87.085	40.012	20018	154.2
1582672167.5	-87.085	40.011	20018	154.2
1582672168.0	-87.084	40.011	20020	154.2
1582672168.5	-87.084	40.010	20020	154.2
1582672169.0	-87.083	40.009	20022	154.2
1582672169.5	-87.082	40.008	20022	154.2
1582672170.0	-87.082	40.007	20023	154.2
1582672170.5	-87.081	40.006	20023	154.2
1582672171.0	-87.081	40.006	20025	154.2
1582672171.5	-87.080	40.005	20025	154.2
1582672172.0	-87.079	40.004	20027	154.3
1582672172.5	-87.079	40.003	20027	154.3
1582672173.0	-87.078	40.002	20029	154.3
1582672173.5	-87.078	40.002	20029	154.3
1582672174.0	-87.077	40.001	20031	154.3
1582672174.5	-87.077	40.000	20031	154.4
1582672175.0	-87.076	39.999	20033	154.4
1582672175.5	-87.075	39.998	20033	154.4
1582672176.0	-87.075	39.998	20035	154.5
1582672176.5	-87.074	39.997	20035	154.5
1582672177.0	-87.074	39.996	20037	154.5
1582672177.5	-87.073	39.995	20037	154.5
1582672178.0	-87.073	39.994	20039	154.5
1582672178.5	-87.072	39.993	20039	154.5
1582672179.0	-87.071	39.993	20041	154.5
1582672179.5	-87.071	39.992	20041	154.5
1582672180.0	-87.070	39.991	20043	154.6
1582672180.5	-87.070	39.990	20043	154.5
1582672181.0	-87.069	39.989	20045	154.5
1582672181.5	-87.068	39.989	20045	154.5
1582672182.0	-87.068	39.988	20047	154.5
1582672182.5	-87.067	39.987	20047	154.5
1582672183.0	-87.067	39.986	20049	154.5
1582672183.5	-87.066	39.985	20049	154.5
1582672184.0	-87.066	39.984	20051	154.5
1582672184.5	-87.065	39.984	20051	154.5
1582672185.0	-87.064	39.983	20053	154.5
1582672185.5	-87.064	39.982	20053	154.5
1582672186.0	-87.063	39.981	20055	154.6
1582672186.5	-87.063	39.980	20055	154.6
1582672187.0	-87.062	39.980	20057	154.6
1582672187.5	-87.062	39.979	20057	154.6
1582672188.0	-87.061	39.978	20058	154.6
1582672188.5	-87.060	39.977	20058	154.6
1582672189.0	-87.060	39.976	20060	154.6
1582672189.5	-87.059	39.976	20060	154.6
1582672190.0	-87.059	39.975	20061	154.6
1582672190.5	-87.058	39.974	20061	154.6
1582672191.0	-87.057	39.973	20062	154.6
1582672191.5	-87.057	39.972	20062	154.6
1582672192.0	-87.056	39.972	20063	154.6
1582672192.5	-87.056	39.971	20063	154.6
1582672193.0	-87.055	39.970	20064	154.6
1582672193.5	-87.054	39.969	20064	154.6
1582672194.0	-87.054	39.968	20065	154.5
1582672194.5	-87.054	39.967	20065	154.5
1582672195.0	-87.053	39.967	20065	154.5
1582672195.5	-87.052	39.966	20065	154.5
1582672196.0	-87.052	39.965	20066	154.5
1582672196.5	-87.051	39.964	20066	154.5
1582672197.0	-87.051	39.963	20066	154.6
1582672197.5	-87.050	39.963	20066	154.6
1582672198.0	-87.049	39.962	20066	154.6
1582672198.5	-87.049	39.961	20066	154.6
1582672199.0	-87.048	39.960	20067	154.6
1582672199.5	-87.048	39.959	20067	154.6
1582672200.0	-87.047	39.959	20067	154.6
1582672200.5	-87.047	39.958	20067	154.6
1582672201.0	-87.046	39.957	20067	154.6
1582672201.5	-87.046	39.956	20067	154.6
1582672202.0	-87.045	39.955	20067	154.6
1582672202.5	-87.044	39.954	20067	154.6
1582672203.0	-87.044	39.954	20067	154.5
1582672203.5	-87.043	39.953	20067	154.5
1582672204.0	-87.043	39.952	20067	154.5
1582672204.5	-87.042	39.951	20067	154.5
1582672205.0	-87.041	39.950	20068	154.5
1582672205.5	-87.041	39.950	20068	154.4
1582672206.0	-87.040	39.949	20068	154.4
1582672206.5	-87.040	39.948	20068	154.4
1582672207.0	-87.039	39.947	20068	154.4
1582672207.5	-87.039	39.946	20068	154.4
1582672208.0	-87.038	39.946	20068	154.4
1582672208.5	-87.037	39.945	20068	154.4
1582672209.0	-87.037	39.944	20068	154.4
1582672209.5	-87.036	39.943	20068	154.4
1582672210.0	-87.036	39.942	20068	154.4
1582672210.5	-87.035	39.942	20068	154.4
1582672211.0	-87.034	39.941	20068	154.4
1582672211.5	-87.034	39.940	20068	154.4
1582672212.0	-87.033	39.939	20069	154.4
1582672212.5	-87.033	39.938	20069	154.5
1582672213.0	-87.032	39.938	20069	154.5
1582672213.5	-87.031	39.937	20069	154.5
1582672214.0	-87.031	39.936	20069	154.5
1582672214.5	-87.031	39.935	20069	154.5
1582672215.0	-87.030	39.934	20070	154.5
1582672215.5	-87.029	39.933	20070	154.5
1582672216.0	-87.029	39.933	20070	154.5
1582672216.5	-87.028	39.932	20070	154.5
1582672217.0	-87.028	39.931	20070	154.5
1582672217.5	-87.027	39.930	20070	154.5
1582672218.0	-87.026	39.929	20070	154.5
1582672218.5	-87.026	39.929	20070	154.4
1582672219.0	-87.025	39.928	20071	154.4
1582672219.5	-87.025	39.927	20071	154.4
1582672220.0	-87.024	39.926	20071	154.4
1582672220.5	-87.024	39.925	20071	154.4
1582672221.0	-87.023	39.925	20071	154.4
1582672221.5	-87.022	39.924	20071	154.3
1582672222.0	-87.022	39.923	20071	154.3
1582672222.5	-87.021	39.922	20071	154.3
1582672223.0	-87.021	39.921	20071	154.3
1582672223.5	-87.020	39.920	20071	154.3
1582672224.0	-87.020	39.920	20071	154.3
1582672224.5	-87.019	39.919	20071	154.3
1582672225.0	-87.018	39.918	20071	154.2
1582672225.5	-87.018	39.917	20071	154.2
1582672226.0	-87.017	39.916	20071	154.2
1582672226.5	-87.017	39.916	20071	154.2
1582672227.0	-87.016	39.915	20071	154.2
1582672227.5	-87.016	39.914	20071	154.1
1582672228.0	-87.015	39.913	20071	154.1
1582672228.5	-87.014	39.912	20071	154.1
1582672229.0	-87.014	39.912	20071	154.1
1582672229.5	-87.013	39.911	20071	154.1
1582672230.0	-87.013	39.910	20071	154.1
1582672230.5	-87.012	39.909	20071	154.1
1582672231.0	-87.011	39.908	20071	154.1
1582672231.5	-87.011	39.907	20071	154.1
1582672232.0	-87.010	39.907	20071	154.1
1582672232.5	-87.010	39.906	20071	154.1
1582672233.0	-87.009	39.905	20071	154.1
1582672233.5	-87.009	39.904	20071	154.1
1582672234.0	-87.008	39.903	20070	154.1
1582672234.5	-87.008	39.903	20070	154.1
1582672235.0	-87.007	39.902	20070	154.2
1582672235.5	-87.006	39.901	20070	154.2
1582672236.0	-87.006	39.900	20070	154.2
1582672236.5	-87.005	39.899	20070	154.2
1582672237.0	-87.005	39.899	20070	154.2
1582672237.5	-87.004	39.898	20070	154.2
1582672238.0	-87.004	39.897	20069	154.1
1582672238.5	-87.003	39.896	20069	154.1
1582672239.0	-87.002	39.895	20069	154.1
1582672239.5	-87.002	39.895	20069	154.1
1582672240.0	-87.001	39.894	20069	154.1
1582672240.5	-87.001	39.893	20069	154.1
1582672241.0	-87.000	39.892	20068	154.1
1582672241.5	-86.999	39.891	20068	154.1
1582672242.0	-86.999	39.890	20068	154.1
1582672242.5	-86.998	39.890	20068	154.1
1582672243.0	-86.998	39.889	20068	154.0
1582672243.5	-86.997	39.888	20068	154.0
1582672244.0	-86.997	39.887	20068	154.0
1582672244.5	-86.996	39.886	20068	154.0
1582672245.0	-86.996	39.886	20068	154.0
1582672245.5	-86.995	39.885	20068	154.0
1582672246.0	-86.994	39.884	20068	154.0
1582672246.5	-86.994	39.883	20068	154.0
1582672247.0	-86.993	39.882	20068	154.0
1582672247.5	-86.993	39.882	20068	154.0
1582672248.0	-86.992	39.881	20068	154.0
1582672248.5	-86.991	39.880	20068	154.0
1582672249.0	-86.991	39.879	20068	154.0
1582672249.5	-86.990	39.878	20068	154.0
1582672250.0	-86.990	39.877	20068	154.0
1582672250.5	-86.989	39.877	20068	154.0
1582672251.0	-86.989	39.876	20068	154.0
1582672251.5	-86.988	39.875	20068	153.9
1582672252.0	-86.987	39.874	20068	153.9
1582672252.5	-86.987	39.873	20068	153.9
1582672253.0	-86.986	39.873	20068	153.9
1582672253.5	-86.986	39.872	20068	153.9
1582672254.0	-86.985	39.871	20068	153.9
1582672254.5	-86.985	39.870	20068	154.0
1582672255.0	-86.984	39.869	20068	154.0
1582672255.5	-86.984	39.869	20068	154.0
1582672256.0	-86.983	39.868	20069	154.0
1582672256.5	-86.982	39.867	20069	154.0
1582672257.0	-86.982	39.866	20069	153.9
1582672257.5	-86.981	39.865	20069	153.9
1582672258.0	-86.981	39.865	20069	153.9
1582672258.5	-86.980	39.864	20069	153.9
1582672259.0	-86.979	39.863	20070	154.0
1582672259.5	-86.979	39.862	20070	154.0
1582672260.0	-86.978	39.861	20070	154.0
1582672260.5	-86.978	39.860	20070	154.0
1582672261.0	-86.977	39.860	20070	154.0
1582672261.5	-86.976	39.859	20070	154.0
1582672262.0	-86.976	39.858	20070	154.0
1582672262.5	-86.975	39.857	20070	153.9
1582672263.0	-86.975	39.856	20071	153.9
1582672263.5	-86.974	39.856	20071	153.9
1582672264.0	-86.974	39.855	20071	154.0
1582672264.5	-86.973	39.854	20071	154.0
1582672265.0	-86.972	39.853	20071	153.9
1582672265.5	-86.972	39.852	20071	153.9
1582672266.0	-86.972	39.852	20072	153.9
1582672266.5	-86.971	39.851	20072	153.9
1582672267.0	-86.970	39.850	20072	153.9
1582672267.5	-86.970	39.849	20072	153.9
1582672268.0	-86.969	39.848	20072	153.9
1582672268.5	-86.969	39.847	20072	153.9
1582672269.0	-86.968	39.847	20072	153.9
1582672269.5	-86.967	39.846	20072	153.9
1582672270.0	-86.967	39.845	20072	153.9
1582672270.5	-86.966	39.844	20072	154.0
1582672271.0	-86.966	39.843	20073	154.0
1582672271.5	-86.965	39.843	20073	154.0
1582672272.0	-86.965	39.842	20073	154.0
1582672272.5	-86.964	39.841	20073	154.0
1582672273.0	-86.963	39.840	20073	154.0
1582672273.5	-86.963	39.839	20073	154.0
1582672274.0	-86.962	39.839	20073	154.1
1582672274.5	-86.962	39.838	20073	154.1
1582672275.0	-86.961	39.837	20072	154.1
1582672275.5	-86.960	39.836	20072	154.1
1582672276.0	-86.960	39.835	20072	154.1
1582672276.5	-86.960	39.835	20072	154.1
1582672277.0	-86.959	39.834	20071	154.1
1582672277.5	-86.958	39.833	20071	154.1
1582672278.0	-86.958	39.832	20070	154.1
1582672278.5	-86.957	39.831	20070	154.1
1582672279.0	-86.957	39.831	20069	154.1
1582672279.5	-86.956	39.830	20069	154.1
1582672280.0	-86.955	39.829	20068	154.1
1582672280.5	-86.955	39.828	20068	154.1
1582672281.0	-86.954	39.827	20067	154.0
1582672281.5	-86.954	39.826	20067	154.0
1582672282.0	-86.953	39.826	20066	154.0
1582672282.5	-86.952	39.825	20066	154.0
1582672283.0	-86.952	39.824	20066	154.0
1582672283.5	-86.951	39.823	20066	154.0
1582672284.0	-86.951	39.822	20065	154.0
1582672284.5	-86.950	39.822	20065	154.0
1582672285.0	-86.950	39.821	20064	154.0
1582672285.5	-86.949	39.820	20064	154.0
1582672286.0	-86.948	39.819	20064	154.0
1582672286.5	-86.948	39.818	20064	154.0
1582672287.0	-86.947	39.818	20063	154.0
1582672287.5	-86.947	39.817	20063	154.0
1582672288.0	-86.946	39.816	20063	154.0
1582672288.5	-86.945	39.815	20063	154.0
1582672289.0	-86.945	39.814	20062	154.0
1582672289.5	-86.945	39.813	20062	154.0
1582672290.0	-86.944	39.813	20062	154.0
1582672290.5	-86.943	39.812	20062	154.0
1582672291.0	-86.943	39.811	20062	154.0
1582672291.5	-86.942	39.810	20062	154.0
1582672292.0	-86.942	39.809	20062	154.0
1582672292.5	-86.941	39.809	20062	154.0
1582672293.0	-86.940	39.808	20063	154.0
1582672293.5	-86.940	39.807	20063	154.1
1582672294.0	-86.939	39.806	20063	154.1
1582672294.5	-86.939	39.805	20063	154.1
1582672295.0	-86.938	39.805	20063	154.1
1582672295.5	-86.937	39.804	20063	154.1
1582672296.0	-86.937	39.803	20064	154.1
1582672296.5	-86.936	39.802	20064	154.1
1582672297.0	-86.936	39.801	20064	154.1
1582672297.5	-86.935	39.800	20064	154.1
1582672298.0	-86.935	39.800	20064	154.1
1582672298.5	-86.934	39.799	20064	154.0
1582672299.0	-86.934	39.798	20065	154.0
1582672299.5	-86.933	39.797	20065	154.0
1582672300.0	-86.932	39.796	20065	154.0
1582672300.5	-86.932	39.796	20065	154.0
1582672301.0	-86.931	39.795	20066	154.0
1582672301.5	-86.931	39.794	20066	154.0
1582672302.0	-86.930	39.793	20066	154.0
1582672302.5	-86.930	39.792	20066	154.0
1582672303.0	-86.929	39.792	20067	154.0
1582672303.5	-86.928	39.791	20067	154.0
1582672304.0	-86.928	39.790	20068	154.0
1582672304.5	-86.927	39.789	20068	154.0
1582672305.0	-86.927	39.788	20068	154.0
1582672305.5	-86.926	39.787	20068	154.0
1582672306.0	-86.925	39.787	20069	154.0
1582672306.5	-86.925	39.786	20069	154.0
1582672307.0	-86.924	39.785	20070	154.0
1582672307.5	-86.924	39.784	20070	154.0
1582672308.0	-86.923	39.783	20070	154.0
1582672308.5	-86.923	39.783	20070	154.0
1582672309.0	-86.922	39.782	20071	154.0
1582672309.5	-86.922	39.781	20071	154.0
1582672310.0	-86.921	39.780	20071	154.0
1582672310.5	-86.920	39.779	20071	154.0
1582672311.0	-86.920	39.779	20071	154.0
1582672311.5	-86.919	39.778	20071	154.0
1582672312.0	-86.919	39.777	20071	154.0
1582672312.5	-86.918	39.776	20071	154.0
1582672313.0	-86.918	39.775	20070	154.0
1582672313.5	-86.917	39.774	20070	154.0
1582672314.0	-86.916	39.774	20070	154.0
1582672314.5	-86.916	39.773	20070	154.0
1582672315.0	-86.915	39.772	20069	154.0
1582672315.5	-86.915	39.771	20069	154.0
1582672316.0	-86.914	39.770	20068	154.0
1582672316.5	-86.913	39.770	20068	154.0
1582672317.0	-86.913	39.769	20066	154.0
1582672317.5	-86.912	39.768	20066	154.0
1582672318.0	-86.912	39.767	20065	154.0
1582672318.5	-86.911	39.766	20065	154.0
1582672319.0	-86.910	39.766	20064	154.0
1582672319.5	-86.910	39.765	20064	154.0
1582672320.0	-86.910	39.764	20062	154.0
1582672320.5	-86.909	39.763	20062	154.0
1582672321.0	-86.908	39.762	20061	154.0
1582672321.5	-86.908	39.761	20061	154.0
1582672322.0	-86.907	39.761	20060	154.0
1582672322.5	-86.907	39.760	20060	154.0
1582672323.0	-86.906	39.759	20059	154.0
1582672323.5	-86.905	39.758	20059	154.0
1582672324.0	-86.905	39.757	20058	154.0
1582672324.5	-86.904	39.757	20058	154.0
1582672325.0	-86.904	39.756	20057	154.1
1582672325.5	-86.903	39.755	20057	154.1
1582672326.0	-86.903	39.754	20057	154.1
1582672326.5	-86.902	39.753	20057	154.1
1582672327.0	-86.901	39.752	20056	154.1
1582672327.5	-86.901	39.752	20056	154.1
1582672328.0	-86.900	39.751	20056	154.1
1582672328.5	-86.900	39.750	20056	154.1
1582672329.0	-86.899	39.749	20055	154.1
1582672329.5	-86.898	39.748	20055	154.1
1582672330.0	-86.898	39.748	20055	154.1
1582672330.5	-86.898	39.747	20055	154.1
1582672331.0	-86.897	39.746	20055	154.1
1582672331.5	-86.896	39.745	20055	154.2
1582672332.0	-86.896	39.744	20056	154.2
1582672332.5	-86.895	39.743	20056	154.2
1582672333.0	-86.895	39.743	20056	154.2
1582672333.5	-86.894	39.742	20056	154.2
1582672334.0	-86.893	39.741	20056	154.2
1582672334.5	-86.893	39.740	20056	154.2
1582672335.0	-86.892	39.739	20056	154.2
1582672335.5	-86.892	39.739	20056	154.2
1582672336.0	-86.891	39.738	20056	154.2
1582672336.5	-86.891	39.737	20056	154.2
1582672337.0	-86.890	39.736	20057	154.2
1582672337.5	-86.889	39.735	20057	154.2
1582672338.0	-86.889	39.735	20057	154.3
1582672338.5	-86.888	39.734	20057	154.3
1582672339.0	-86.888	39.733	20057	154.3
1582672339.5	-86.887	39.732	20057	154.3
1582672340.0	-86.886	39.731	20057	154.3
1582672340.5	-86.886	39.730	20057	154.3
1582672341.0	-86.886	39.730	20057	154.3
1582672341.5	-86.885	39.729	20057	154.3
1582672342.0	-86.884	39.728	20057	154.3
1582672342.5	-86.884	39.727	20057	154.3
1582672343.0	-86.883	39.726	20056	154.3
1582672343.5	-86.883	39.726	20056	154.4
1582672344.0	-86.882	39.725	20056	154.4
1582672344.5	-86.881	39.724	20056	154.4
1582672345.0	-86.881	39.723	20056	154.4
1582672345.5	-86.880	39.722	20056	154.4
1582672346.0	-86.880	39.721	20055	154.4
1582672346.5	-86.879	39.721	20055	154.4
1582672347.0	-86.879	39.720	20054	154.4
1582672347.5	-86.878	39.719	20054	154.4
1582672348.0	-86.877	39.718	20054	154.4
1582672348.5	-86.877	39.717	20054	154.4
1582672349.0	-86.876	39.717	20053	154.4
1582672349.5	-86.876	39.716	20053	154.4
1582672350.0	-86.875	39.715	20053	154.4
1582672350.5	-86.875	39.714	20053	154.4
1582672351.0	-86.874	39.713	20052	154.5
1582672351.5	-86.873	39.712	20052	154.5
1582672352.0	-86.873	39.712	20052	154.5
1582672352.5	-86.872	39.711	20052	154.5
1582672353.0	-86.872	39.710	20051	154.5
1582672353.5	-86.871	39.709	20051	154.5
1582672354.0	-86.870	39.708	20051	154.5
1582672354.5	-86.870	39.708	20051	154.5
1582672355.0	-86.870	39.707	20050	154.5
1582672355.5	-86.869	39.706	20050	154.5
1582672356.0	-86.868	39.705	20050	154.5
1582672356.5	-86.868	39.704	20050	154.6
1582672357.0	-86.867	39.703	20050	154.6
1582672357.5	-86.867	39.703	20050	154.6
1582672358.0	-86.866	39.702	20050	154.6
1582672358.5	-86.866	39.701	20050	154.6
1582672359.0	-86.865	39.700	20050	154.6
1582672359.5	-86.864	39.699	20050	154.6
1582672360.0	-86.864	39.699	20050	154.6
1582672360.5	-86.863	39.698	20050	154.6
1582672361.0	-86.863	39.697	20050	154.6
1582672361.5	-86.862	39.696	20050	154.6
1582672362.0	-86.862	39.695	20051	154.6
1582672362.5	-86.861	39.694	20051	154.6
1582672363.0	-86.860	39.694	20051	154.6
1582672363.5	-86.860	39.693	20051	154.6
1582672364.0	-86.859	39.692	20052	154.6
1582672364.5	-86.859	39.691	20052	154.6
1582672365.0	-86.858	39.690	20053	154.7
1582672365.5	-86.857	39.689	20053	154.7
1582672366.0	-86.857	39.689	20054	154.7
1582672366.5	-86.856	39.688	20054	154.7
1582672367.0	-86.856	39.687	20054	154.8
1582672367.5	-86.855	39.686	20054	154.8
1582672368.0	-86.855	39.685	20056	154.8
1582672368.5	-86.854	39.685	20056	154.9
1582672369.0	-86.853	39.684	20056	154.9
1582672369.5	-86.853	39.683	20056	154.9
